ID;COSTO;NOMBRE
76284;22805;Pantalones cortos
76285;9954;Chaleco
76286;83144;Gorro
76287;77034;Gafas de sol
76288;53931;Jersey
76289;65174;Chaqueta
76290;54877;Reloj
76291;47422;Blazer
76292;66707;Jersey
76293;31733;Tacones
76294;31386;Traje de baño
76295;14196;Mochila
76296;96718;Pulsera
76297;94066;Abrigo
76298;40509;Anillo
76299;48161;Pijama
76300;20775;Paraguas
76301;14384;Camiseta
76302;2739;Paraguas
76303;69667;Bañador
76304;23607;Gafas de lectura
76305;78528;Bolso
76306;27339;Gorra
76307;49359;Pijama de seda
76308;49433;Falda
76309;71916;Pantalones cortos
76310;55988;Pijama de seda
76311;44742;Bañador
76312;63554;Gorro
76313;19682;Camiseta
76314;13038;Cartera
76315;69689;Reloj
76316;91755;Pulsera
76317;12078;Paraguas
76318;22679;Paraguas
76319;23097;Cartera
76320;76616;Calzoncillos
76321;48002;Sombrero
76322;56623;Tacones
76323;24394;Billetera
76324;4201;Bolso de mano
76325;6473;Camiseta
76326;34829;Guantes
76327;96473;Traje de baño
76328;88690;Bufanda
76329;4418;Vestido de noche
76330;82546;Billetera
76331;45081;Anillo
76332;24878;Sombrero
76333;99062;Gafas de sol
76334;25225;Shorts
76335;26339;Jersey
76336;54938;Traje de gala
76337;75440;Chaleco
76338;92254;Maleta
76339;69464;Gorro
76340;64376;Traje de baño
76341;83246;Traje de baño
76342;9027;Chaleco
76343;94200;Pijama
76344;51345;Mochila
76345;85265;Chándal
76346;92529;Blazer
76347;48273;Bolso de mano
76348;85601;Gafas de lectura
76349;5250;Bañador
76350;50759;Sandalias
76351;47429;Zapatos
76352;29697;Vestido de noche
76353;31551;Bolso
76354;78008;Sudadera
76355;80312;Abrigo
76356;96397;Bolso de mano
76357;4856;Mochila
76358;38587;Sandalias
76359;75093;Chaleco
76360;3840;Mochila
76361;33149;Chaleco de punto
76362;6318;Calcetines
76363;75994;Chaqueta
76364;8431;Traje de gala
76365;13785;Pijama de seda
76366;56463;Chaleco de punto
76367;14089;Zapatos
76368;47795;Pijama
76369;38862;Gafas de lectura
76370;43079;Camiseta
76371;26448;Paraguas
76372;83438;Bañador
76373;64434;Anillo
76374;59244;Vestido
76375;30519;Falda
76376;36606;Chándal
76377;42712;Bolso
76378;43708;Collar
76379;45787;Pantalón
76380;41163;Sandalias
76381;59057;Traje de gala
76382;64482;Vestido de noche
76383;34178;Botas
76384;89538;Calcetines
76385;62062;Abrigo
76386;4489;Pantalón
76387;15888;Vestido de noche
76388;47606;Traje de gala
76389;3772;Gafas de lectura
76390;50728;Falda
76391;47194;Pulsera
76392;92522;Zapatillas
76393;65159;Abrigo
76394;23755;Traje de gala
76395;4905;Zapatos
76396;81249;Chaleco de punto
76397;70237;Bufanda
76398;20373;Bolso
76399;35247;Falda
76400;98244;Pantalones cortos
76401;14536;Cartera
76402;92822;Sudadera
76403;92728;Gorro
76404;14325;Bikini
76405;67610;Zapatillas
76406;49647;Sandalias
76407;59803;Bikini
76408;82096;Zapatillas
76409;82593;Chaleco
76410;48929;Traje de gala
76411;82714;Camisa
76412;47509;Bikini
76413;16194;Collar
76414;48783;Abrigo
76415;37869;Zapatos
76416;97006;Sandalias
76417;94721;Cinturón
76418;94180;Pijama
76419;92517;Reloj
76420;66788;Sandalias
76421;52347;Billetera
76422;3514;Pijama
76423;27234;Pijama
76424;73763;Abrigo
76425;15862;Bolso
76426;58077;Sujetador
76427;78251;Bañador
76428;25994;Bolso de mano
76429;85924;Bolso
76430;5234;Pantalón
76431;18519;Pantalón
76432;19217;Chaqueta
76433;806;Mochila
76434;33904;Paraguas
76435;98270;Pantalón
76436;91718;Pijama
76437;45474;Camiseta
76438;91893;Pantalón
76439;37900;Gafas de sol
76440;4639;Zapatos
76441;56861;Paraguas
76442;35333;Mochila
76443;51987;Sudadera
76444;50902;Tacones
76445;4882;Sombrero
76446;75859;Cartera
76447;47537;Zapatos
76448;73864;Bañador
76449;96223;Botas
76450;73901;Vestido
76451;6811;Falda
76452;46953;Bañador
76453;8942;Blazer
76454;96;Sujetador
76455;10068;Sujetador
76456;41676;Sudadera
76457;48240;Vestido de noche
76458;34119;Zapatos
76459;29660;Billetera
76460;27309;Sujetador
76461;53701;Calcetines
76462;86290;Gafas de sol
76463;31094;Bikini
76464;37360;Vestido de noche
76465;66205;Blusa
76466;38674;Blazer
76467;98929;Bolso de mano
76468;9489;Blusa
76469;26619;Reloj
76470;91314;Paraguas
76471;30472;Vestido de noche
76472;72908;Sudadera
76473;405;Sudadera
76474;25865;Cartera
76475;50225;Collar
76476;14293;Sujetador
76477;15672;Reloj
76478;55740;Vestido
76479;25302;Cartera
76480;48919;Gorra
76481;82358;Gafas de lectura
76482;48249;Billetera
76483;83985;Camisa
76484;3023;Traje de gala
76485;39342;Bufanda
76486;47508;Camiseta
76487;30596;Billetera
76488;50981;Gafas de sol
76489;39387;Falda
76490;77787;Bikini
76491;85208;Calzoncillos
76492;62402;Sombrero
76493;83481;Mochila
76494;67876;Bolso
76495;88714;Abrigo
76496;5428;Sudadera
76497;94927;Bikini
76498;83994;Traje de gala
76499;40100;Traje de baño
76500;55600;Bolso de mano
76501;71900;Collar
76502;97964;Cartera
76503;5949;Pijama de seda
76504;77479;Maleta
76505;24708;Camisa
76506;25830;Shorts
76507;62938;Vestido
76508;49281;Billetera
76509;77684;Vestido de noche
76510;15922;Gorra
76511;89330;Gorra
76512;67293;Pantalón
76513;63431;Bolso de mano
76514;92985;Reloj
76515;84570;Sombrero
76516;74373;Pulsera
76517;90802;Camiseta
76518;69644;Traje de baño
76519;71822;Blazer
76520;66242;Pulsera
76521;64307;Vestido
76522;41878;Chándal
76523;95042;Cinturón
76524;16563;Chaqueta
76525;31728;Blazer
76526;34969;Cinturón
76527;52386;Gorro
76528;37455;Blusa
76529;54992;Tacones
76530;12269;Zapatos
76531;28021;Blazer
76532;61457;Sandalias
76533;33484;Gafas de lectura
76534;68299;Chaqueta
76535;10622;Chándal
76536;77177;Blazer
76537;54709;Sandalias
76538;95205;Pulsera
76539;79968;Traje de gala
76540;89718;Bolso de mano
76541;47911;Chaleco de punto
76542;34711;Camisa
76543;58365;Gorro
76544;34617;Pijama de seda
76545;17164;Calcetines
76546;77572;Zapatillas
76547;47806;Gafas de sol
76548;15444;Zapatillas
76549;14986;Gorro
76550;36025;Abrigo
76551;82877;Chaqueta
76552;87563;Bolso
76553;96975;Zapatos
76554;89272;Bañador
76555;454;Traje de gala
76556;50122;Abrigo
76557;52069;Traje de gala
76558;27117;Zapatos
76559;32964;Paraguas
76560;67081;Mochila
76561;61951;Botas
76562;49670;Pulsera
76563;57397;Chaleco
76564;2401;Gorro
76565;11552;Jersey
76566;68841;Sandalias
76567;47288;Gorro
76568;29041;Pijama
76569;84307;Gafas de lectura
76570;88122;Bolso de mano
76571;56187;Mochila
76572;67917;Jersey
76573;75362;Traje de baño
76574;33309;Shorts
76575;42831;Gorro
76576;59959;Chaqueta
76577;14677;Sombrero
76578;57790;Chaqueta
76579;9502;Tacones
76580;61417;Pijama
76581;1473;Bolso
76582;69113;Gafas de lectura
76583;70303;Collar
76584;68785;Chaleco de punto
76585;74033;Tacones
76586;87074;Bolso de mano
76587;6611;Calcetines
76588;62077;Jersey
76589;66626;Cinturón
76590;52957;Chaqueta
76591;94216;Chaqueta
76592;80327;Bolso
76593;39883;Sudadera
76594;19423;Sombrero
76595;30271;Botas
76596;12691;Falda
76597;58718;Abrigo
76598;3628;Bikini
76599;23892;Shorts
76600;35558;Vestido de noche
76601;33091;Cinturón
76602;43811;Calcetines
76603;83909;Bañador
76604;70143;Gorra
76605;96202;Calcetines
76606;73654;Vestido de noche
76607;21465;Botas
76608;7750;Bufanda
76609;55459;Camisa
76610;66914;Abrigo
76611;98159;Cartera
76612;62633;Gafas de sol
76613;19703;Falda
76614;83877;Cinturón
76615;49116;Billetera
76616;40814;Pijama de seda
76617;83746;Pijama de seda
76618;97091;Pijama
76619;22150;Calcetines
76620;72527;Sombrero
76621;30905;Reloj
76622;56240;Cartera
76623;56258;Reloj
76624;9834;Falda
76625;58849;Mochila
76626;89772;Bolso de mano
76627;47281;Sujetador
76628;15649;Gorra
76629;27069;Chaleco
76630;15114;Bañador
76631;85396;Blazer
76632;24018;Bañador
76633;32249;Calzoncillos
76634;34058;Mochila
76635;94319;Paraguas
76636;89130;Zapatos
76637;64304;Traje de gala
76638;68735;Gafas de sol
76639;35774;Cartera
76640;45754;Pulsera
76641;10741;Zapatillas
76642;43062;Tacones
76643;10774;Maleta
76644;23431;Bufanda
76645;80646;Gafas de sol
76646;44031;Zapatillas
76647;2415;Reloj
76648;13355;Botas
76649;59702;Guantes
76650;16796;Bañador
76651;36228;Billetera
76652;78477;Maleta
76653;57577;Sombrero
76654;51582;Calcetines
76655;81766;Shorts
76656;10477;Mochila
76657;11848;Calcetines
76658;12480;Bikini
76659;16724;Bikini
76660;66647;Calcetines
76661;68984;Chaleco
76662;55917;Calzoncillos
76663;52906;Bañador
76664;87991;Abrigo
76665;63054;Traje de baño
76666;46925;Sudadera
76667;4556;Sudadera
76668;79685;Pijama de seda
76669;78383;Anillo
76670;7313;Pijama de seda
76671;83813;Anillo
76672;14260;Vestido
76673;10372;Falda
76674;67871;Mochila
76675;27336;Cinturón
76676;78180;Calzoncillos
76677;60446;Camisa
76678;42050;Gafas de sol
76679;82412;Anillo
76680;55248;Blazer
76681;77970;Gafas de lectura
76682;38101;Gorro
76683;87023;Calzoncillos
76684;28394;Pantalones cortos
76685;52705;Abrigo
76686;37622;Bañador
76687;47724;Anillo
76688;56180;Pulsera
76689;87968;Maleta
76690;23773;Traje de gala
76691;54869;Chándal
76692;98791;Chaqueta
76693;24204;Bufanda
76694;43401;Chaleco de punto
76695;94738;Jersey
76696;40511;Pantalón
76697;14356;Gafas de sol
76698;78677;Pantalones cortos
76699;18820;Vestido de noche
76700;70079;Gorra
76701;53924;Pantalón
76702;54693;Gafas de lectura
76703;67478;Reloj
76704;86974;Maleta
76705;41343;Pijama
76706;96982;Gafas de lectura
76707;15137;Bañador
76708;90362;Camiseta
76709;72263;Gafas de lectura
76710;27832;Guantes
76711;9551;Pantalón
76712;899;Gafas de sol
76713;69692;Chaleco de punto
76714;94264;Sombrero
76715;54516;Guantes
76716;98116;Bañador
76717;62035;Reloj
76718;89032;Pantalón
76719;54542;Chaleco de punto
76720;98002;Anillo
76721;9949;Gafas de lectura
76722;747;Pijama de seda
76723;69271;Gorra
76724;12650;Chándal
76725;53473;Sudadera
76726;51248;Gafas de sol
76727;15985;Pantalones cortos
76728;61514;Tacones
76729;59550;Sudadera
76730;58278;Bañador
76731;29155;Maleta
76732;99859;Gorro
76733;82076;Gafas de sol
76734;73652;Calzoncillos
76735;79899;Sandalias
76736;45859;Botas
76737;22468;Mochila
76738;29674;Pantalón
76739;1726;Zapatos
76740;66537;Camisa
76741;11870;Maleta
76742;647;Chándal
76743;89530;Maleta
76744;25606;Jersey
76745;70685;Vestido de noche
76746;63982;Camiseta
76747;31631;Gafas de sol
76748;73747;Abrigo
76749;23316;Pantalones cortos
76750;71097;Chaleco de punto
76751;20902;Sandalias
76752;99832;Vestido de noche
76753;7920;Abrigo
76754;49931;Gafas de lectura
76755;95171;Chaqueta
76756;35067;Billetera
76757;51535;Bañador
76758;7541;Zapatos
76759;2293;Paraguas
76760;18959;Anillo
76761;13636;Traje de baño
76762;84282;Gorro
76763;93795;Vestido de noche
76764;68282;Calcetines
76765;81018;Sudadera
76766;81570;Botas
76767;96578;Pantalones cortos
76768;43334;Paraguas
76769;62122;Blazer
76770;99425;Traje de gala
76771;53226;Gorro
76772;72042;Vestido de noche
76773;81606;Sandalias
76774;41513;Sandalias
76775;12296;Collar
76776;21004;Cartera
76777;79953;Reloj
76778;71072;Sujetador
76779;96999;Sombrero
76780;95467;Abrigo
76781;25382;Maleta
76782;91015;Collar
76783;55999;Pijama de seda
76784;72489;Calzoncillos
76785;19377;Falda
76786;40016;Vestido de noche
76787;66358;Bolso de mano
76788;69458;Cartera
76789;74694;Cinturón
76790;31519;Gorro
76791;36520;Mochila
76792;11156;Zapatillas
76793;37977;Pantalones cortos
76794;16708;Falda
76795;56048;Calcetines
76796;23268;Bikini
76797;89487;Gafas de sol
76798;17636;Pijama de seda
76799;28804;Gorro
76800;20896;Chaleco
76801;16590;Sujetador
76802;43986;Tacones
76803;36890;Shorts
76804;78807;Calcetines
76805;81919;Gorro
76806;20197;Guantes
76807;56526;Chándal
76808;64376;Falda
76809;57226;Gafas de lectura
76810;82966;Paraguas
76811;55077;Bikini
76812;11606;Pijama
76813;66042;Sujetador
76814;14228;Shorts
76815;88313;Bufanda
76816;76231;Calcetines
76817;35717;Sombrero
76818;99695;Sombrero
76819;35360;Collar
76820;88268;Chándal
76821;44497;Bufanda
76822;75293;Tacones
76823;90896;Sandalias
76824;27889;Bikini
76825;37272;Bolso
76826;41103;Tacones
76827;73460;Botas
76828;35833;Pantalón
76829;62801;Bolso de mano
76830;7326;Reloj
76831;61191;Camisa
76832;53494;Pantalón
76833;45506;Calcetines
76834;73910;Vestido
76835;56704;Calzoncillos
76836;93256;Chaleco
76837;41776;Sombrero
76838;1743;Gafas de sol
76839;64645;Chaleco de punto
76840;22526;Mochila
76841;56023;Bañador
76842;26627;Bolso de mano
76843;22915;Reloj
76844;85889;Chaqueta
76845;4879;Tacones
76846;65156;Gafas de lectura
76847;91871;Vestido
76848;46300;Sudadera
76849;22664;Calzoncillos
76850;1910;Cartera
76851;2342;Falda
76852;27357;Abrigo
76853;60431;Vestido
76854;73076;Pijama de seda
76855;66788;Bolso
76856;43755;Blusa
76857;93954;Pijama de seda
76858;54196;Sujetador
76859;21236;Cinturón
76860;45548;Guantes
76861;58447;Gafas de lectura
76862;35867;Traje de gala
76863;31572;Traje de baño
76864;76565;Zapatos
76865;90744;Blusa
76866;14908;Bikini
76867;4790;Pijama de seda
76868;88747;Paraguas
76869;53812;Chaleco de punto
76870;99061;Chándal
76871;9815;Reloj
76872;67431;Camisa
76873;64673;Maleta
76874;16205;Bolso
76875;3448;Bufanda
76876;79092;Gorro
76877;52211;Vestido
76878;18988;Mochila
76879;3553;Chándal
76880;20255;Chaqueta
76881;21578;Gorro
76882;80810;Mochila
76883;79683;Traje de gala
76884;47310;Pantalón
76885;76542;Bolso de mano
76886;30419;Collar
76887;39966;Camiseta
76888;54649;Zapatos
76889;18102;Chándal
76890;43014;Vestido de noche
76891;78621;Calcetines
76892;29797;Cartera
76893;86289;Gorro
76894;8442;Guantes
76895;59967;Gafas de lectura
76896;22437;Pantalones cortos
76897;29654;Gafas de lectura
76898;78770;Falda
76899;80933;Jersey
76900;29727;Pijama
76901;89812;Zapatillas
76902;985;Gorro
76903;8375;Camiseta
76904;2782;Gorro
76905;25030;Camiseta
76906;78690;Bufanda
76907;13851;Mochila
76908;91251;Sudadera
76909;17180;Gafas de sol
76910;75536;Cinturón
76911;56411;Paraguas
76912;21635;Billetera
76913;65147;Bikini
76914;21463;Calcetines
76915;47151;Jersey
76916;43820;Falda
76917;28979;Mochila
76918;56949;Traje de baño
76919;36907;Bufanda
76920;21368;Tacones
76921;60441;Zapatos
76922;13172;Camisa
76923;27462;Botas
76924;59587;Cartera
76925;82315;Chaleco de punto
76926;50765;Anillo
76927;92641;Chaleco
76928;34419;Traje de gala
76929;64900;Tacones
76930;7254;Traje de baño
76931;61998;Vestido
76932;23218;Jersey
76933;20054;Shorts
76934;37394;Gafas de sol
76935;84197;Sujetador
76936;89418;Botas
76937;63317;Camiseta
76938;36768;Cartera
76939;26784;Shorts
76940;55565;Shorts
76941;70348;Chaqueta
76942;25013;Gafas de sol
76943;30823;Chaleco de punto
76944;11376;Blazer
76945;34986;Tacones
76946;52719;Bikini
76947;65217;Maleta
76948;65027;Jersey
76949;32071;Chaleco de punto
76950;68581;Botas
76951;42456;Anillo
76952;23940;Chaqueta
76953;88347;Pantalón
76954;54123;Chaleco
76955;99944;Cartera
76956;92423;Pantalón
76957;44520;Vestido
76958;68881;Zapatillas
76959;43795;Vestido
76960;61041;Pantalón
76961;8240;Vestido
76962;40674;Chaleco
76963;6022;Sujetador
76964;54091;Falda
76965;46211;Camisa
76966;83664;Chaleco
76967;96738;Vestido de noche
76968;3212;Pijama de seda
76969;89241;Gafas de lectura
76970;77143;Paraguas
76971;82138;Traje de gala
76972;24311;Calcetines
76973;73536;Sudadera
76974;75508;Camiseta
76975;48102;Reloj
76976;58556;Vestido de noche
76977;523;Blusa
76978;13156;Shorts
76979;38839;Bikini
76980;16840;Chaleco de punto
76981;69721;Blusa
76982;46728;Abrigo
76983;66255;Gafas de lectura
76984;13360;Collar
76985;80218;Cartera
76986;66253;Bolso
76987;43288;Bañador
76988;46197;Gorra
76989;48799;Cartera
76990;58162;Paraguas
76991;8763;Camisa
76992;3366;Guantes
76993;42265;Sombrero
76994;90567;Zapatos
76995;39900;Chaleco
76996;53236;Sudadera
76997;62499;Reloj
76998;14140;Camisa
76999;99656;Camisa
77000;23486;Cartera
77001;75888;Chaqueta
77002;25730;Blusa
77003;9062;Bolso de mano
77004;6097;Pijama
77005;76292;Sudadera
77006;71784;Sujetador
77007;48289;Pantalones cortos
77008;96164;Tacones
77009;60019;Sombrero
77010;11235;Blusa
77011;41685;Falda
77012;17298;Pijama de seda
77013;9676;Bañador
77014;6465;Falda
77015;65342;Chaleco de punto
77016;39;Vestido de noche
77017;8670;Calzoncillos
77018;3899;Gafas de sol
77019;40609;Traje de gala
77020;99376;Gafas de sol
77021;34953;Vestido de noche
77022;81064;Cartera
77023;9070;Sudadera
77024;36300;Botas
77025;36427;Blazer
77026;94556;Bolso
77027;18871;Gorra
77028;39058;Bolso de mano
77029;73719;Maleta
77030;89805;Chándal
77031;43700;Sujetador
77032;39564;Zapatos
77033;17152;Pantalones cortos
77034;77312;Traje de baño
77035;74754;Gorro
77036;24537;Cartera
77037;22589;Gafas de lectura
77038;333;Sandalias
77039;64586;Tacones
77040;23648;Pijama de seda
77041;71486;Anillo
77042;99127;Paraguas
77043;1114;Jersey
77044;20290;Falda
77045;65371;Sandalias
77046;57155;Anillo
77047;69575;Pijama de seda
77048;10696;Reloj
77049;71047;Sudadera
77050;40308;Gorro
77051;6287;Chaqueta
77052;84774;Camiseta
77053;41164;Bikini
77054;8624;Maleta
77055;35376;Pijama
77056;5079;Calcetines
77057;42416;Tacones
77058;88995;Jersey
77059;11936;Vestido de noche
77060;80122;Chaleco
77061;59161;Traje de gala
77062;7447;Maleta
77063;12142;Tacones
77064;42680;Botas
77065;36454;Pulsera
77066;17;Pantalón
77067;49445;Cinturón
77068;29423;Pijama de seda
77069;62024;Reloj
77070;67518;Botas
77071;79082;Gafas de sol
77072;78750;Pijama
77073;88491;Tacones
77074;59837;Sandalias
77075;79098;Sombrero
77076;3973;Vestido
77077;16643;Falda
77078;63384;Vestido de noche
77079;2635;Mochila
77080;14479;Traje de baño
77081;29150;Pulsera
77082;35090;Mochila
77083;55312;Camisa
77084;83152;Traje de baño
77085;43950;Traje de baño
77086;74662;Bufanda
77087;26778;Bolso
77088;63704;Calzoncillos
77089;14159;Jersey
77090;12971;Botas
77091;25081;Zapatillas
77092;44292;Camisa
77093;19706;Blusa
77094;35797;Paraguas
77095;85109;Guantes
77096;18275;Traje de gala
77097;62572;Maleta
77098;14674;Traje de baño
77099;46625;Falda
77100;97516;Sujetador
77101;78486;Tacones
77102;3304;Bolso de mano
77103;52051;Chaleco de punto
77104;92185;Traje de baño
77105;71005;Sombrero
77106;38842;Bañador
77107;58376;Falda
77108;21490;Jersey
77109;78268;Calzoncillos
77110;56401;Maleta
77111;49062;Tacones
77112;54450;Cinturón
77113;64302;Maleta
